original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,30-36,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,24-29,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,18-23,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,12-17,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,6-11,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,Below 6,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,,100 %,100 %,100 %,100 %,100 %
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,Score Range,"SAT Evidence
Based Reading and
Writing",SAT Math,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,700-800,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,600-699,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,500-599,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,400-499,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,300-399,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,200-299,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,Score Range,SAT Composite,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,1400-1600,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,1200-1399,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,1000-1199,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,800-999,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,600-799,,,,,
Caltech Common Data Set 2022-23_Published_June 2023.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/3f1e75fa-dc4e-426f-8ae9-4093da227466-1.jpeg?expires=1705878990&or=0&s=dd2c5629901e0374c706a8c0a9894792,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/271ed019-b891-11ee-beb3-927626149a49,400-599,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,,Yes,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Do you have a policy of placing students on a waiting list ?,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Is your waiting list ranked ?,Yes,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,"If yes , do you release that information to students ?",,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Do you release that information to school counselors ?,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,,"Units
Required","Units
Recommen",,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Total academic units,18,21,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,English,4,4,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Mathematics,3,4,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Science,3,4,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,"Of these , units that must be
lab",2,3,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Foreign language,N 2,2 N,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Social studies,N 2,W 3,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,History,1,1,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Academic electives,3,3,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Computer Science,0,0,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Visual / Performing Arts,0,0,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Other ( specify ),,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,,Very Important,Importar,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Academic,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Rigor of secondary school record,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Class rank,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Academic GPA,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Standardized test scores,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Application Essay,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Recommendation ( s ),,X,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Nonacademic,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Interview,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Extracurricular activities,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Talent / ability,,X,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Character / personal qualities,X,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,First generation,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Alumni / ae relation .,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Geographical residence,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,State residency,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Religious affiliation / commitment,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Racial / ethnic status,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Volunteer work,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Work experience,,,,,
vanderbiltcds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/80a8928e-bbea-49fe-8470-aa609614d866-1.jpeg?expires=1705878990&or=0&s=826d779ee96359d8fde67d4557659dbb,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2709dd97-b891-11ee-8faf-f25c5fba5225,Level of applicant's interest,,,,,
